Step,0.5,1,10
1,0.175699994,0.159600005,0.181700006
2,0.157000005,0.171900004,0.170900002
3,0.166299999,0.188500002,0.158500001
4,0.197799996,0.201199993,0.189999998
5,0.177000001,0.190799996,0.175400004
6,0.195800006,0.177300006,0.168400005
7,0.178900003,0.160899997,0.180000007
8,0.196500003,0.178200006,0.170499995
9,0.163399994,0.158999994,0.1567
10,0.185599998,0.150199994,0.145699993
11,0.208800003,0.193299994,0.178200006
12,0.219699994,0.192300007,0.188999996
13,0.222100005,0.201000005,0.188999996
14,0.2245,0.202099994,0.189199999
15,0.235599995,0.204799995,0.191499993
16,0.241099998,0.209000006,0.199200004
17,0.248300001,0.224700004,0.225400001
18,0.262199998,0.225099996,0.220500007
19,0.252499998,0.230700001,0.225199997
20,0.25150001,0.238299996,0.225400001
21,0.252000004,0.240199998,0.234500006
22,0.256000012,0.241600007,0.238600001
23,0.262100011,0.246099994,0.236200005
24,0.269199997,0.243900001,0.240600005
25,0.266799986,0.248600006,0.241099998
26,0.267199993,0.246399999,0.246800005
27,0.271699995,0.246700004,0.248999998
28,0.271600008,0.252000004,0.251100004
29,0.26820001,0.255699992,0.249400005
30,0.278699994,0.257099986,0.256000012
31,0.273299992,0.255199999,0.251800001
32,0.273400009,0.2579,0.251700014
33,0.276600003,0.259499997,0.254900008
34,0.278699994,0.255800009,0.253800005
35,0.272500008,0.260699987,0.254099995
36,0.273799986,0.25850001,0.251899987
37,0.271800011,0.256700009,0.255199999
38,0.275299996,0.258700013,0.252999991
39,0.2764,0.261200011,0.255499989
40,0.281199992,0.256799996,0.254099995
